COMMODITY,COUNTRY,UNIT,QUANTITY,VALUE (US$ million)
ZINC AND PRODUCTS MADE OF ZINC,VIETNAM SOC REP,TON,2954,7.90
ZINC AND PRODUCTS MADE OF ZINC,YEMEN REPUBLC,TON,12,0.10
ZINC AND PRODUCTS MADE OF ZINC,ZAMBIA,TON,0,0.00
ZINC AND PRODUCTS MADE OF ZINC,ZIMBABWE,TON,0,0.00
OTH NON FEROUS METAL AND PRODC,AFGHANISTAN,NA,NA,1.24
OTH NON FEROUS METAL AND PRODC,ALBANIA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,ALGERIA,NA,NA,0.40
OTH NON FEROUS METAL AND PRODC,ANGOLA,NA,NA,0.30
OTH NON FEROUS METAL AND PRODC,ANTIGUA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,ARGENTINA,NA,NA,1.51
OTH NON FEROUS METAL AND PRODC,ARMENIA,NA,NA,0.04
OTH NON FEROUS METAL AND PRODC,ARUBA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,AUSTRALIA,NA,NA,6.09
OTH NON FEROUS METAL AND PRODC,AUSTRIA,NA,NA,2.62
OTH NON FEROUS METAL AND PRODC,AZERBAIJAN,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,BAHAMAS,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,BAHARAIN IS,NA,NA,1.18
OTH NON FEROUS METAL AND PRODC,BANGLADESH PR,NA,NA,11.80
OTH NON FEROUS METAL AND PRODC,BARBADOS,NA,NA,0.09
OTH NON FEROUS METAL AND PRODC,BELARUS,NA,NA,0.12
OTH NON FEROUS METAL AND PRODC,BELGIUM,NA,NA,3.10
OTH NON FEROUS METAL AND PRODC,BELIZE,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,BENIN,NA,NA,0.16
OTH NON FEROUS METAL AND PRODC,BERMUDA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,BHUTAN,NA,NA,3.33
OTH NON FEROUS METAL AND PRODC,BOLIVIA,NA,NA,0.02
OTH NON FEROUS METAL AND PRODC,BOSNIA-HRZGOVIN,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,BOTSWANA,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,BR VIRGN IS,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,BRAZIL,NA,NA,15.00
OTH NON FEROUS METAL AND PRODC,BRUNEI,NA,NA,0.14
OTH NON FEROUS METAL AND PRODC,BULGARIA,NA,NA,0.04
OTH NON FEROUS METAL AND PRODC,BURKINA FASO,NA,NA,0.45
OTH NON FEROUS METAL AND PRODC,BURUNDI,NA,NA,0.06
OTH NON FEROUS METAL AND PRODC,C AFRI REP,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,CAMBODIA,NA,NA,0.31
OTH NON FEROUS METAL AND PRODC,CAMEROON,NA,NA,0.09
OTH NON FEROUS METAL AND PRODC,CANADA,NA,NA,4.64
OTH NON FEROUS METAL AND PRODC,CAYMAN IS,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,CHAD,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,CHILE,NA,NA,1.27
OTH NON FEROUS METAL AND PRODC,CHINA P RP,NA,NA,3.65
OTH NON FEROUS METAL AND PRODC,COLOMBIA,NA,NA,0.38
OTH NON FEROUS METAL AND PRODC,COMOROS,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,CONGO D. REP.,NA,NA,1.51
OTH NON FEROUS METAL AND PRODC,CONGO P REP,NA,NA,0.18
OTH NON FEROUS METAL AND PRODC,COSTA RICA,NA,NA,0.20
OTH NON FEROUS METAL AND PRODC,COTE D' IVOIRE,NA,NA,0.29
OTH NON FEROUS METAL AND PRODC,CROATIA,NA,NA,0.24
OTH NON FEROUS METAL AND PRODC,CUBA,NA,NA,0.06
OTH NON FEROUS METAL AND PRODC,CYPRUS,NA,NA,0.10
OTH NON FEROUS METAL AND PRODC,CZECH REPUBLIC,NA,NA,3.45
OTH NON FEROUS METAL AND PRODC,DENMARK,NA,NA,3.03
OTH NON FEROUS METAL AND PRODC,DJIBOUTI,NA,NA,0.29
OTH NON FEROUS METAL AND PRODC,DOMINIC REP,NA,NA,0.10
OTH NON FEROUS METAL AND PRODC,DOMINICA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,ECUADOR,NA,NA,0.11
OTH NON FEROUS METAL AND PRODC,EGYPT A RP,NA,NA,4.87
OTH NON FEROUS METAL AND PRODC,EL SALVADOR,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,ERITREA,NA,NA,0.16
OTH NON FEROUS METAL AND PRODC,ESTONIA,NA,NA,1.18
OTH NON FEROUS METAL AND PRODC,ETHIOPIA,NA,NA,3.33
OTH NON FEROUS METAL AND PRODC,FIJI IS,NA,NA,0.04
OTH NON FEROUS METAL AND PRODC,FINLAND,NA,NA,1.80
OTH NON FEROUS METAL AND PRODC,FR POLYNESIA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,FRANCE,NA,NA,12.64
OTH NON FEROUS METAL AND PRODC,GABON,NA,NA,0.03
OTH NON FEROUS METAL AND PRODC,GAMBIA,NA,NA,0.10
OTH NON FEROUS METAL AND PRODC,GEORGIA,NA,NA,0.02
OTH NON FEROUS METAL AND PRODC,GERMANY,NA,NA,31.35
OTH NON FEROUS METAL AND PRODC,GHANA,NA,NA,0.77
OTH NON FEROUS METAL AND PRODC,GIBRALTAR,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,GREECE,NA,NA,0.20
OTH NON FEROUS METAL AND PRODC,GUATEMALA,NA,NA,0.16
OTH NON FEROUS METAL AND PRODC,GUINEA,NA,NA,0.11
OTH NON FEROUS METAL AND PRODC,GUINEA BISSAU,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,GUYANA,NA,NA,0.05
OTH NON FEROUS METAL AND PRODC,HAITI,NA,NA,0.49
OTH NON FEROUS METAL AND PRODC,HONDURAS,NA,NA,0.47
OTH NON FEROUS METAL AND PRODC,HONG KONG,NA,NA,1.49
OTH NON FEROUS METAL AND PRODC,HUNGARY,NA,NA,0.42
OTH NON FEROUS METAL AND PRODC,ICELAND,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,INDONESIA,NA,NA,7.19
OTH NON FEROUS METAL AND PRODC,IRAN,NA,NA,0.60
OTH NON FEROUS METAL AND PRODC,IRAQ,NA,NA,1.16
OTH NON FEROUS METAL AND PRODC,IRELAND,NA,NA,1.51
OTH NON FEROUS METAL AND PRODC,ISRAEL,NA,NA,1.73
OTH NON FEROUS METAL AND PRODC,ITALY,NA,NA,7.42
OTH NON FEROUS METAL AND PRODC,JAMAICA,NA,NA,0.02
OTH NON FEROUS METAL AND PRODC,JAPAN,NA,NA,3.92
OTH NON FEROUS METAL AND PRODC,JORDAN,NA,NA,0.64
OTH NON FEROUS METAL AND PRODC,KAZAKHSTAN,NA,NA,0.06
OTH NON FEROUS METAL AND PRODC,KENYA,NA,NA,7.32
OTH NON FEROUS METAL AND PRODC,KIRIBATI REP,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,KOREA RP,NA,NA,2.40
OTH NON FEROUS METAL AND PRODC,KUWAIT,NA,NA,1.34
OTH NON FEROUS METAL AND PRODC,KYRGHYZSTAN,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,LAO PD RP,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,LATVIA,NA,NA,0.09
OTH NON FEROUS METAL AND PRODC,LEBANON,NA,NA,0.11
OTH NON FEROUS METAL AND PRODC,LIBERIA,NA,NA,0.07
OTH NON FEROUS METAL AND PRODC,LIBYA,NA,NA,0.20
OTH NON FEROUS METAL AND PRODC,LIECHTENSTEIN,NA,NA,0.05
OTH NON FEROUS METAL AND PRODC,LITHUANIA,NA,NA,0.44
OTH NON FEROUS METAL AND PRODC,LUXEMBOURG,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,MACEDONIA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,MADAGASCAR,NA,NA,1.79
OTH NON FEROUS METAL AND PRODC,MALAWI,NA,NA,1.14
OTH NON FEROUS METAL AND PRODC,MALAYSIA,NA,NA,4.54
OTH NON FEROUS METAL AND PRODC,MALDIVES,NA,NA,0.70
OTH NON FEROUS METAL AND PRODC,MALI,NA,NA,0.09
OTH NON FEROUS METAL AND PRODC,MALTA,NA,NA,0.49
OTH NON FEROUS METAL AND PRODC,MARTINIQUE,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,MAURITANIA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,MAURITIUS,NA,NA,1.61
OTH NON FEROUS METAL AND PRODC,MEXICO,NA,NA,5.63
OTH NON FEROUS METAL AND PRODC,MOLDOVA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,MONACO,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,MONGOLIA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,MONTSERRAT,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,MOROCCO,NA,NA,0.38
OTH NON FEROUS METAL AND PRODC,MOZAMBIQUE,NA,NA,1.48
OTH NON FEROUS METAL AND PRODC,MYANMAR,NA,NA,6.14
OTH NON FEROUS METAL AND PRODC,NAMIBIA,NA,NA,0.09
OTH NON FEROUS METAL AND PRODC,NEPAL,NA,NA,36.00
OTH NON FEROUS METAL AND PRODC,NETHERLAND,NA,NA,12.71
OTH NON FEROUS METAL AND PRODC,NETHERLANDANTIL,NA,NA,0.02
OTH NON FEROUS METAL AND PRODC,NEW CALEDONIA,NA,NA,0.03
OTH NON FEROUS METAL AND PRODC,NEW ZEALAND,NA,NA,1.24
OTH NON FEROUS METAL AND PRODC,NICARAGUA,NA,NA,0.02
OTH NON FEROUS METAL AND PRODC,NIGER,NA,NA,0.08
OTH NON FEROUS METAL AND PRODC,NIGERIA,NA,NA,4.29
OTH NON FEROUS METAL AND PRODC,NORWAY,NA,NA,0.18
OTH NON FEROUS METAL AND PRODC,OMAN,NA,NA,2.57
OTH NON FEROUS METAL AND PRODC,PAKISTAN IR,NA,NA,1.18
OTH NON FEROUS METAL AND PRODC,PANAMA REPUBLIC,NA,NA,0.04
OTH NON FEROUS METAL AND PRODC,PAPUA N GNA,NA,NA,0.05
OTH NON FEROUS METAL AND PRODC,PARAGUAY,NA,NA,0.03
OTH NON FEROUS METAL AND PRODC,PERU,NA,NA,0.42
OTH NON FEROUS METAL AND PRODC,PHILIPPINES,NA,NA,2.59
OTH NON FEROUS METAL AND PRODC,POLAND,NA,NA,3.83
OTH NON FEROUS METAL AND PRODC,PORTUGAL,NA,NA,0.73
OTH NON FEROUS METAL AND PRODC,PUERTO RICO,NA,NA,0.14
OTH NON FEROUS METAL AND PRODC,QATAR,NA,NA,2.70
OTH NON FEROUS METAL AND PRODC,REUNION,NA,NA,0.02
OTH NON FEROUS METAL AND PRODC,ROMANIA,NA,NA,1.92
OTH NON FEROUS METAL AND PRODC,RUSSIA,NA,NA,3.75
OTH NON FEROUS METAL AND PRODC,RWANDA,NA,NA,0.95
OTH NON FEROUS METAL AND PRODC,SAUDI ARAB,NA,NA,9.22
OTH NON FEROUS METAL AND PRODC,SENEGAL,NA,NA,0.66
OTH NON FEROUS METAL AND PRODC,SERBIA,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,SEYCHELLES,NA,NA,0.45
OTH NON FEROUS METAL AND PRODC,SIERRA LEONE,NA,NA,0.07
OTH NON FEROUS METAL AND PRODC,SINGAPORE,NA,NA,1.41
OTH NON FEROUS METAL AND PRODC,SLOVAK REP,NA,NA,0.08
OTH NON FEROUS METAL AND PRODC,SLOVENIA,NA,NA,0.14
OTH NON FEROUS METAL AND PRODC,SOMALIA,NA,NA,0.31
OTH NON FEROUS METAL AND PRODC,SOUTH AFRICA,NA,NA,21.10
OTH NON FEROUS METAL AND PRODC,SOUTH SUDAN,NA,NA,0.05
OTH NON FEROUS METAL AND PRODC,SPAIN,NA,NA,5.64
OTH NON FEROUS METAL AND PRODC,SRI LANKA DSR,NA,NA,7.62
OTH NON FEROUS METAL AND PRODC,ST VINCENT,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,STATE OF PALESTINE,NA,NA,0.01
OTH NON FEROUS METAL AND PRODC,SUDAN,NA,NA,1.18
OTH NON FEROUS METAL AND PRODC,SURINAME,NA,NA,0.11
OTH NON FEROUS METAL AND PRODC,SWAZILAND,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,SWEDEN,NA,NA,6.69
OTH NON FEROUS METAL AND PRODC,SWITZERLAND,NA,NA,0.73
OTH NON FEROUS METAL AND PRODC,SYRIA,NA,NA,0.30
OTH NON FEROUS METAL AND PRODC,TAIWAN,NA,NA,0.40
OTH NON FEROUS METAL AND PRODC,TAJIKISTAN,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,TANZANIA REP,NA,NA,4.10
OTH NON FEROUS METAL AND PRODC,THAILAND,NA,NA,9.79
OTH NON FEROUS METAL AND PRODC,TOGO,NA,NA,0.29
OTH NON FEROUS METAL AND PRODC,TONGA,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,TRINIDAD,NA,NA,0.39
OTH NON FEROUS METAL AND PRODC,TUNISIA,NA,NA,0.33
OTH NON FEROUS METAL AND PRODC,TURKEY,NA,NA,5.44
OTH NON FEROUS METAL AND PRODC,TURKMENISTAN,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,TURKS C IS,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,U ARAB EMTS,NA,NA,22.49
OTH NON FEROUS METAL AND PRODC,U K,NA,NA,78.66
OTH NON FEROUS METAL AND PRODC,U S A,NA,NA,100.07
OTH NON FEROUS METAL AND PRODC,UGANDA,NA,NA,1.58
OTH NON FEROUS METAL AND PRODC,UKRAINE,NA,NA,0.38
OTH NON FEROUS METAL AND PRODC,UNSPECIFIED,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,URUGUAY,NA,NA,0.11
OTH NON FEROUS METAL AND PRODC,UZBEKISTAN,NA,NA,0.00
OTH NON FEROUS METAL AND PRODC,VENEZUELA,NA,NA,0.03
OTH NON FEROUS METAL AND PRODC,VIETNAM SOC REP,NA,NA,2.24
OTH NON FEROUS METAL AND PRODC,YEMEN REPUBLC,NA,NA,0.65
OTH NON FEROUS METAL AND PRODC,ZAMBIA,NA,NA,2.63
OTH NON FEROUS METAL AND PRODC,ZIMBABWE,NA,NA,0.49
AUTO COMPONENTS/PARTS,AFGHANISTAN,NA,NA,1.75
AUTO COMPONENTS/PARTS,ALBANIA,NA,NA,0.18
AUTO COMPONENTS/PARTS,ALGERIA,NA,NA,13.23
AUTO COMPONENTS/PARTS,ANGOLA,NA,NA,4.13
AUTO COMPONENTS/PARTS,ANTIGUA,NA,NA,0.01
AUTO COMPONENTS/PARTS,ARGENTINA,NA,NA,7.36
AUTO COMPONENTS/PARTS,ARUBA,NA,NA,0.01
AUTO COMPONENTS/PARTS,AUSTRALIA,NA,NA,19.67
AUTO COMPONENTS/PARTS,AUSTRIA,NA,NA,12.46
AUTO COMPONENTS/PARTS,AZERBAIJAN,NA,NA,0.02
AUTO COMPONENTS/PARTS,BAHAMAS,NA,NA,0.01
AUTO COMPONENTS/PARTS,BAHARAIN IS,NA,NA,0.86
AUTO COMPONENTS/PARTS,BANGLADESH PR,NA,NA,283.57
AUTO COMPONENTS/PARTS,BARBADOS,NA,NA,0.24
AUTO COMPONENTS/PARTS,BELARUS,NA,NA,0.04
AUTO COMPONENTS/PARTS,BELGIUM,NA,NA,77.26
AUTO COMPONENTS/PARTS,BELIZE,NA,NA,0.00
AUTO COMPONENTS/PARTS,BENIN,NA,NA,0.21
AUTO COMPONENTS/PARTS,BERMUDA,NA,NA,0.02
AUTO COMPONENTS/PARTS,BHUTAN,NA,NA,3.75
AUTO COMPONENTS/PARTS,BOLIVIA,NA,NA,1.03
AUTO COMPONENTS/PARTS,BOSNIA-HRZGOVIN,NA,NA,0.14
AUTO COMPONENTS/PARTS,BOTSWANA,NA,NA,0.35
AUTO COMPONENTS/PARTS,BRAZIL,NA,NA,271.90
AUTO COMPONENTS/PARTS,BRUNEI,NA,NA,0.10
AUTO COMPONENTS/PARTS,BULGARIA,NA,NA,0.29
AUTO COMPONENTS/PARTS,BURKINA FASO,NA,NA,0.60
AUTO COMPONENTS/PARTS,BURUNDI,NA,NA,1.79
AUTO COMPONENTS/PARTS,C AFRI REP,NA,NA,0.07
AUTO COMPONENTS/PARTS,CAMBODIA,NA,NA,1.05
AUTO COMPONENTS/PARTS,CAMEROON,NA,NA,0.46
AUTO COMPONENTS/PARTS,CANADA,NA,NA,80.07
AUTO COMPONENTS/PARTS,CAPE VERDE IS,NA,NA,0.00
AUTO COMPONENTS/PARTS,CAYMAN IS,NA,NA,0.01
AUTO COMPONENTS/PARTS,CHAD,NA,NA,0.04
AUTO COMPONENTS/PARTS,CHILE,NA,NA,23.23
AUTO COMPONENTS/PARTS,CHINA P RP,NA,NA,65.44
AUTO COMPONENTS/PARTS,COLOMBIA,NA,NA,79.53
AUTO COMPONENTS/PARTS,COMOROS,NA,NA,0.00
AUTO COMPONENTS/PARTS,CONGO D. REP.,NA,NA,3.59
AUTO COMPONENTS/PARTS,CONGO P REP,NA,NA,0.91
AUTO COMPONENTS/PARTS,COSTA RICA,NA,NA,1.63
AUTO COMPONENTS/PARTS,COTE D' IVOIRE,NA,NA,1.68
AUTO COMPONENTS/PARTS,CROATIA,NA,NA,0.67
AUTO COMPONENTS/PARTS,CUBA,NA,NA,0.30
AUTO COMPONENTS/PARTS,CYPRUS,NA,NA,0.10
AUTO COMPONENTS/PARTS,CZECH REPUBLIC,NA,NA,34.03
AUTO COMPONENTS/PARTS,DENMARK,NA,NA,2.12
AUTO COMPONENTS/PARTS,DJIBOUTI,NA,NA,0.80
AUTO COMPONENTS/PARTS,DOMINIC REP,NA,NA,1.29
AUTO COMPONENTS/PARTS,DOMINICA,NA,NA,0.00
AUTO COMPONENTS/PARTS,ECUADOR,NA,NA,11.37
AUTO COMPONENTS/PARTS,EGYPT A RP,NA,NA,79.10
AUTO COMPONENTS/PARTS,EL SALVADOR,NA,NA,1.32
AUTO COMPONENTS/PARTS,ERITREA,NA,NA,0.00
AUTO COMPONENTS/PARTS,ESTONIA,NA,NA,0.67
AUTO COMPONENTS/PARTS,ETHIOPIA,NA,NA,8.66
AUTO COMPONENTS/PARTS,FIJI IS,NA,NA,0.14
AUTO COMPONENTS/PARTS,FINLAND,NA,NA,2.68
AUTO COMPONENTS/PARTS,FR GUIANA,NA,NA,0.01
AUTO COMPONENTS/PARTS,FR POLYNESIA,NA,NA,0.01
AUTO COMPONENTS/PARTS,FRANCE,NA,NA,111.11
AUTO COMPONENTS/PARTS,GABON,NA,NA,0.12
AUTO COMPONENTS/PARTS,GAMBIA,NA,NA,0.10
AUTO COMPONENTS/PARTS,GEORGIA,NA,NA,0.08
AUTO COMPONENTS/PARTS,GERMANY,NA,NA,258.15
AUTO COMPONENTS/PARTS,GHANA,NA,NA,3.15
AUTO COMPONENTS/PARTS,GREECE,NA,NA,0.77
AUTO COMPONENTS/PARTS,GRENADA,NA,NA,0.01
AUTO COMPONENTS/PARTS,GUADELOUPE,NA,NA,0.00
AUTO COMPONENTS/PARTS,GUAM,NA,NA,0.00
AUTO COMPONENTS/PARTS,GUATEMALA,NA,NA,9.33
AUTO COMPONENTS/PARTS,GUINEA,NA,NA,4.51
AUTO COMPONENTS/PARTS,GUINEA BISSAU,NA,NA,0.00
AUTO COMPONENTS/PARTS,GUYANA,NA,NA,0.12
AUTO COMPONENTS/PARTS,HAITI,NA,NA,0.20
AUTO COMPONENTS/PARTS,HONDURAS,NA,NA,2.47
AUTO COMPONENTS/PARTS,HONG KONG,NA,NA,1.29
AUTO COMPONENTS/PARTS,HUNGARY,NA,NA,14.11
AUTO COMPONENTS/PARTS,ICELAND,NA,NA,0.00
AUTO COMPONENTS/PARTS,INDONESIA,NA,NA,121.82
AUTO COMPONENTS/PARTS,IRAN,NA,NA,4.80
AUTO COMPONENTS/PARTS,IRAQ,NA,NA,5.07
AUTO COMPONENTS/PARTS,IRELAND,NA,NA,3.59
AUTO COMPONENTS/PARTS,ISRAEL,NA,NA,2.28
AUTO COMPONENTS/PARTS,ITALY,NA,NA,154.67
AUTO COMPONENTS/PARTS,JAMAICA,NA,NA,0.29
AUTO COMPONENTS/PARTS,JAPAN,NA,NA,140.00
AUTO COMPONENTS/PARTS,JORDAN,NA,NA,1.26
AUTO COMPONENTS/PARTS,KAZAKHSTAN,NA,NA,0.08
AUTO COMPONENTS/PARTS,KENYA,NA,NA,16.85
AUTO COMPONENTS/PARTS,KOREA DP RP,NA,NA,0.03
AUTO COMPONENTS/PARTS,KOREA RP,NA,NA,66.61
AUTO COMPONENTS/PARTS,KUWAIT,NA,NA,4.84
AUTO COMPONENTS/PARTS,KYRGHYZSTAN,NA,NA,0.00
AUTO COMPONENTS/PARTS,LAO PD RP,NA,NA,0.02
AUTO COMPONENTS/PARTS,LATVIA,NA,NA,1.07
AUTO COMPONENTS/PARTS,LEBANON,NA,NA,0.68
AUTO COMPONENTS/PARTS,LIBERIA,NA,NA,0.55
AUTO COMPONENTS/PARTS,LIBYA,NA,NA,0.37
AUTO COMPONENTS/PARTS,LITHUANIA,NA,NA,0.36
AUTO COMPONENTS/PARTS,LUXEMBOURG,NA,NA,0.15
AUTO COMPONENTS/PARTS,MACEDONIA,NA,NA,0.06
AUTO COMPONENTS/PARTS,MADAGASCAR,NA,NA,0.42
AUTO COMPONENTS/PARTS,MALAWI,NA,NA,0.52
AUTO COMPONENTS/PARTS,MALAYSIA,NA,NA,31.42
AUTO COMPONENTS/PARTS,MALDIVES,NA,NA,0.23
AUTO COMPONENTS/PARTS,MALI,NA,NA,0.94
AUTO COMPONENTS/PARTS,MALTA,NA,NA,0.03
AUTO COMPONENTS/PARTS,MAURITANIA,NA,NA,0.06
AUTO COMPONENTS/PARTS,MAURITIUS,NA,NA,1.96
AUTO COMPONENTS/PARTS,MEXICO,NA,NA,206.13
AUTO COMPONENTS/PARTS,MOLDOVA,NA,NA,0.00
AUTO COMPONENTS/PARTS,MONGOLIA,NA,NA,0.00
AUTO COMPONENTS/PARTS,MONTENEGRO,NA,NA,0.01
AUTO COMPONENTS/PARTS,MONTSERRAT,NA,NA,0.00
AUTO COMPONENTS/PARTS,MOROCCO,NA,NA,16.85
AUTO COMPONENTS/PARTS,MOZAMBIQUE,NA,NA,2.89
AUTO COMPONENTS/PARTS,MYANMAR,NA,NA,26.42
AUTO COMPONENTS/PARTS,N. MARIANA IS.,NA,NA,0.00
AUTO COMPONENTS/PARTS,NAMIBIA,NA,NA,0.01
AUTO COMPONENTS/PARTS,NAURU RP,NA,NA,0.00
AUTO COMPONENTS/PARTS,NEPAL,NA,NA,98.56
AUTO COMPONENTS/PARTS,NETHERLAND,NA,NA,26.46
AUTO COMPONENTS/PARTS,NETHERLANDANTIL,NA,NA,0.01
AUTO COMPONENTS/PARTS,NEW CALEDONIA,NA,NA,0.06
AUTO COMPONENTS/PARTS,NEW ZEALAND,NA,NA,1.51
AUTO COMPONENTS/PARTS,NICARAGUA,NA,NA,1.52
AUTO COMPONENTS/PARTS,NIGER,NA,NA,0.01
AUTO COMPONENTS/PARTS,NIGERIA,NA,NA,33.96
AUTO COMPONENTS/PARTS,NORWAY,NA,NA,1.61
AUTO COMPONENTS/PARTS,OMAN,NA,NA,5.74
AUTO COMPONENTS/PARTS,PAKISTAN IR,NA,NA,0.00
AUTO COMPONENTS/PARTS,PANAMA REPUBLIC,NA,NA,1.30
AUTO COMPONENTS/PARTS,PAPUA N GNA,NA,NA,0.00
AUTO COMPONENTS/PARTS,PARAGUAY,NA,NA,1.20
AUTO COMPONENTS/PARTS,PERU,NA,NA,18.87
AUTO COMPONENTS/PARTS,PHILIPPINES,NA,NA,91.30
AUTO COMPONENTS/PARTS,PITCAIRN IS.,NA,NA,0.01
AUTO COMPONENTS/PARTS,POLAND,NA,NA,41.30
AUTO COMPONENTS/PARTS,PORTUGAL,NA,NA,5.40
AUTO COMPONENTS/PARTS,PUERTO RICO,NA,NA,0.04
AUTO COMPONENTS/PARTS,QATAR,NA,NA,3.90
AUTO COMPONENTS/PARTS,ROMANIA,NA,NA,63.92
AUTO COMPONENTS/PARTS,RUSSIA,NA,NA,67.54
AUTO COMPONENTS/PARTS,RWANDA,NA,NA,2.02
AUTO COMPONENTS/PARTS,SAHARWI A.DM RP,NA,NA,0.00
AUTO COMPONENTS/PARTS,SAUDI ARAB,NA,NA,28.13
AUTO COMPONENTS/PARTS,SENEGAL,NA,NA,5.07
AUTO COMPONENTS/PARTS,SERBIA,NA,NA,1.03
AUTO COMPONENTS/PARTS,SEYCHELLES,NA,NA,0.96
AUTO COMPONENTS/PARTS,SIERRA LEONE,NA,NA,1.34
AUTO COMPONENTS/PARTS,SINGAPORE,NA,NA,15.22
AUTO COMPONENTS/PARTS,SLOVAK REP,NA,NA,12.35
AUTO COMPONENTS/PARTS,SLOVENIA,NA,NA,15.07
AUTO COMPONENTS/PARTS,SOMALIA,NA,NA,5.13
AUTO COMPONENTS/PARTS,SOUTH AFRICA,NA,NA,84.07
AUTO COMPONENTS/PARTS,SOUTH SUDAN,NA,NA,2.61
AUTO COMPONENTS/PARTS,SPAIN,NA,NA,70.95
AUTO COMPONENTS/PARTS,SRI LANKA DSR,NA,NA,57.74
AUTO COMPONENTS/PARTS,ST KITT N A,NA,NA,0.00
AUTO COMPONENTS/PARTS,ST LUCIA,NA,NA,0.01
AUTO COMPONENTS/PARTS,STATE OF PALESTINE,NA,NA,0.00
AUTO COMPONENTS/PARTS,SUDAN,NA,NA,19.72
AUTO COMPONENTS/PARTS,SURINAME,NA,NA,0.01
AUTO COMPONENTS/PARTS,SWAZILAND,NA,NA,0.02
AUTO COMPONENTS/PARTS,SWEDEN,NA,NA,45.20
AUTO COMPONENTS/PARTS,SWITZERLAND,NA,NA,3.09
AUTO COMPONENTS/PARTS,SYRIA,NA,NA,0.83
AUTO COMPONENTS/PARTS,TAIWAN,NA,NA,25.35
AUTO COMPONENTS/PARTS,TANZANIA REP,NA,NA,8.72
AUTO COMPONENTS/PARTS,THAILAND,NA,NA,164.72
AUTO COMPONENTS/PARTS,TOGO,NA,NA,0.07
AUTO COMPONENTS/PARTS,TRINIDAD,NA,NA,0.17
AUTO COMPONENTS/PARTS,TUNISIA,NA,NA,4.29
AUTO COMPONENTS/PARTS,TURKEY,NA,NA,267.34
AUTO COMPONENTS/PARTS,TURKMENISTAN,NA,NA,0.00
AUTO COMPONENTS/PARTS,TURKS C IS,NA,NA,0.00
AUTO COMPONENTS/PARTS,U ARAB EMTS,NA,NA,156.66
AUTO COMPONENTS/PARTS,U K,NA,NA,151.00
AUTO COMPONENTS/PARTS,U S A,NA,NA,1164.97
AUTO COMPONENTS/PARTS,UGANDA,NA,NA,2.81
AUTO COMPONENTS/PARTS,UKRAINE,NA,NA,5.39
AUTO COMPONENTS/PARTS,URUGUAY,NA,NA,1.17
AUTO COMPONENTS/PARTS,US MINOR OUTLYING ISLANDS,NA,NA,0.00
AUTO COMPONENTS/PARTS,UZBEKISTAN,NA,NA,4.25
AUTO COMPONENTS/PARTS,VANUATU REP,NA,NA,0.00
AUTO COMPONENTS/PARTS,VENEZUELA,NA,NA,0.10
AUTO COMPONENTS/PARTS,VIETNAM SOC REP,NA,NA,190.22
AUTO COMPONENTS/PARTS,VIRGIN IS US,NA,NA,0.03
AUTO COMPONENTS/PARTS,YEMEN REPUBLC,NA,NA,0.39
AUTO COMPONENTS/PARTS,ZAMBIA,NA,NA,1.33
